Factor,F1-FN,IC,IC.T-Stat,IC.Dev,1,2,3,4,5,6,7,8,9,10,NA
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW26,ROW30,ROW36)",16.35089,0.18137,6.23523,0.15385,4.06400,4.14354,3.62488,2.76312,2.74773,1.78313,-0.34275,-1.31486,-4.84210,-14.92867,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW26,ROW30,ROW36)",16.32744,0.18704,6.46043,0.16142,4.33331,4.04011,3.79248,3.07916,2.19811,1.70277,-0.44962,-1.64100,-4.75787,-14.65768,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW26,ROW30,ROW36)",16.08120,0.18578,6.41207,0.16007,4.11846,4.40151,3.46941,2.80462,2.76056,1.91087,0.15998,-1.77288,-5.40078,-14.82702,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26)",16.08022,0.16966,5.69761,0.11384,5.25053,4.14972,3.14800,3.09671,2.03699,1.24889,0.56959,-1.99874,-3.91700,-12.14430,-20.08239
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW30)",19.14138,0.19929,6.85437,0.14385,5.25489,4.14173,3.53419,4.26550,2.30481,1.19417,-0.02299,-2.02570,-4.64147,-16.23957,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW36)",17.85593,0.18412,6.25340,0.13210,5.30563,4.05649,3.39229,3.08866,2.26999,1.40004,0.51398,-1.81245,-4.19027,-14.24692,-17.64756
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW30)",18.40422,0.19439,6.66750,0.13981,5.30984,3.89666,3.83864,3.55995,2.45155,0.95789,-0.22605,-1.40074,-5.10781,-15.36906,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW36)",16.83916,0.18081,6.12439,0.12708,5.27391,4.13862,3.31478,3.29022,2.06638,1.31339,0.41813,-2.25136,-4.54749,-13.08103,-17.63235
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW30,ROW36)",18.88909,0.20341,7.02464,0.15304,5.14259,4.40655,3.92030,3.37038,3.20631,0.66248,0.47533,-2.62052,-4.63837,-16.31954,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW30)",18.68220,0.19943,6.86355,0.14526,5.77476,3.58945,4.13585,3.31090,2.87318,0.41191,-0.49875,-1.33136,-5.17134,-15.19768,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW36)",17.07425,0.18660,6.33619,0.13128,5.51714,4.15294,3.26870,3.42720,2.01945,1.15006,-0.02014,-1.81573,-4.57416,-13.18810,-17.35723
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW30,ROW36)",18.99483,0.20930,7.25328,0.15801,5.41916,4.50954,3.98642,3.23699,2.87737,1.21389,-0.18469,-2.33754,-4.90611,-16.33936,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW26,ROW30,ROW36)",18.49932,0.20445,7.06477,0.15401,5.61025,4.36444,3.31832,3.62207,3.03431,0.71037,-0.42629,-1.71676,-5.36655,-15.47286,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW30)",18.57956,0.20233,6.96456,0.14388,5.72190,3.90026,3.76620,3.86609,2.66307,1.38664,-0.28614,-2.54245,-5.42895,-15.12319,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW36)",16.92524,0.18654,6.33601,0.13044,5.57191,4.23799,3.09825,3.10112,2.64258,1.65912,-0.44140,-1.98851,-5.00820,-12.97050,-17.63235
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW30,ROW36)",19.47743,0.20971,7.26985,0.15770,5.63981,4.24407,3.64228,3.46672,3.31384,1.75444,-0.30206,-2.36514,-5.30133,-16.63217,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW26,ROW30,ROW36)",18.59357,0.20637,7.13441,0.15369,5.63583,4.28423,3.49987,3.50958,3.00209,1.64286,-0.36868,-2.54458,-5.49101,-15.47067,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW26,ROW30,ROW36)",18.78091,0.21242,7.37182,0.15930,5.85391,4.29973,3.64038,3.31749,3.19100,1.42189,-0.10879,-2.85986,-5.55410,-15.56993,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW30)",18.10558,0.19963,6.87259,0.14562,5.28861,4.46004,3.63965,3.76669,2.27536,1.28464,-0.10384,-2.18922,-5.41609,-15.09775,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW36)",17.08976,0.18704,6.35237,0.13097,5.61819,3.97081,3.50162,3.21830,2.68812,1.26345,-0.38344,-1.83670,-5.06566,-13.05636,-17.58681
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW30,ROW36)",19.06940,0.21186,7.35550,0.16041,5.35688,4.31889,3.95679,3.89617,3.38670,1.05946,0.08842,-2.29718,-5.66689,-16.63116,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW30,ROW36)",17.77928,0.20477,7.08030,0.15497,5.13063,4.76579,3.47961,3.58135,3.15132,1.29043,-0.46869,-2.07499,-5.91801,-15.21210,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26,ROW30,ROW36)",18.20028,0.21012,7.29341,0.16058,5.45535,4.60918,3.94520,3.30445,2.82144,1.21560,-0.41256,-2.64427,-5.26147,-15.37860,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26,ROW30,ROW36)",18.63622,0.21293,7.39767,0.16061,5.54732,4.62814,3.85585,3.42180,2.84872,2.07659,-0.28411,-2.67563,-6.07193,-15.69483,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30)",16.73696,0.17113,5.83759,0.13833,4.13395,3.65077,3.31983,2.92750,2.83606,0.91642,0.18228,-0.99931,-4.11885,-14.89387,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW36)",15.26234,0.15785,5.31121,0.12205,4.26134,3.41101,2.83500,3.12104,2.26305,1.42402,0.57280,-1.69446,-3.72828,-12.51950,-14.79894
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW30,ROW36)",17.07361,0.18216,6.25587,0.15166,4.05655,3.94676,3.54759,3.36230,3.16481,0.74886,0.46370,-1.35848,-4.62368,-15.68852,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW30,ROW36)",16.67069,0.17842,6.11325,0.14789,4.33131,3.80353,2.89582,3.53838,2.94232,1.06475,-0.13251,-1.05435,-4.70731,-14.98293,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26,ROW30,ROW36)",16.99480,0.18414,6.33444,0.15435,4.66195,3.85463,3.40934,2.98556,2.82233,0.89195,-0.11329,-1.07760,-4.75475,-14.94995,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW30,ROW36)",16.96851,0.18233,6.26540,0.15257,4.48355,3.67849,3.06127,3.17203,3.25656,1.38150,0.17618,-1.59450,-4.78613,-15.17354,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",16.35089,0.18137,6.23523,0.15385,4.06400,4.14354,3.62488,2.76312,2.74773,1.78313,-0.34275,-1.31486,-4.84210,-14.92867,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30)",18.40422,0.19439,6.66750,0.13981,5.30984,3.89666,3.83864,3.55995,2.45155,0.95789,-0.22605,-1.40074,-5.10781,-15.36906,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW36)",16.83916,0.18081,6.12439,0.12708,5.27391,4.13862,3.31478,3.29022,2.06638,1.31339,0.41813,-2.25136,-4.54749,-13.08103,-17.63235
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW30,ROW36)",18.88909,0.20341,7.02464,0.15304,5.14259,4.40655,3.92030,3.37038,3.20631,0.66248,0.47533,-2.62052,-4.63837,-16.31954,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW30,ROW36)",18.42278,0.19941,6.86856,0.14904,5.29652,4.28325,3.18270,4.01289,2.73907,0.95352,-0.12057,-1.79564,-5.25154,-15.55039,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW30,ROW36)",18.49932,0.20445,7.06477,0.15401,5.61025,4.36444,3.31832,3.62207,3.03431,0.71037,-0.42629,-1.71676,-5.36655,-15.47286,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW30,ROW36)",18.59357,0.20637,7.13441,0.15369,5.63583,4.28423,3.49987,3.50958,3.00209,1.64286,-0.36868,-2.54458,-5.49101,-15.47067,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",17.77928,0.20477,7.08030,0.15497,5.13063,4.76579,3.47961,3.58135,3.15132,1.29043,-0.46869,-2.07499,-5.91801,-15.21210,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",16.67069,0.17842,6.11325,0.14789,4.33131,3.80353,2.89582,3.53838,2.94232,1.06475,-0.13251,-1.05435,-4.70731,-14.98293,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",18.42278,0.19941,6.86856,0.14904,5.29652,4.28325,3.18270,4.01289,2.73907,0.95352,-0.12057,-1.79564,-5.25154,-15.55039,#N/A
